Date,Region,Cluster,Sub_Cluster,Customer_Group,Brand,SKU_ID,SKU_Name,Forecast_Lag0_Units,Shipped_Units
2025-07-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,1882,2295
2025-08-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,1785,1973
2025-09-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,1781,2109
2025-10-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,1597,2090
2025-11-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,1938,2229
2025-12-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2035,2474
2026-01-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2459,2675
2026-02-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2309,2844
2026-03-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2456,2744
2026-04-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2530,2717
2026-05-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2147,2684
2026-06-01,EMEA,EMEA North,UK & Ireland,Travel Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2099,2521
2025-07-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10955,8908
2025-08-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10679,8960
2025-09-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10639,9159
2025-10-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10257,8500
2025-11-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11758,10334
2025-12-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,12004,9776
2026-01-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,13535,11728
2026-02-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,13431,10772
2026-03-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,14525,12267
2026-04-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,12333,9834
2026-05-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11986,10470
2026-06-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,12933,11082
2025-07-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1663,2269
2025-08-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1674,2149
2025-09-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1644,2250
2025-10-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1517,1993
2025-11-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1366,2056
2025-12-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1258,2070
2026-01-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2090,2756
2026-02-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2033,2671
2026-03-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2068,2710
2026-04-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2237,3137
2026-05-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2021,2483
2026-06-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1458,2035
2025-07-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,12579,9221
2025-08-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,12334,9751
2025-09-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,11106,8609
2025-10-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,12444,9401
2025-11-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,12436,9584
2025-12-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,11533,9005
2026-01-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,13399,10803
2026-02-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,12993,10258
2026-03-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,15141,11461
2026-04-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,14152,10637
2026-05-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,14321,11065
2026-06-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,11864,8868
2025-07-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5767,5903
2025-08-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5318,5458
2025-09-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5470,5482
2025-10-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5445,5370
2025-11-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5769,5805
2025-12-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7409,7111
2026-01-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7272,7512
2026-02-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7292,7257
2026-03-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,8218,8074
2026-04-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,6730,6840
2026-05-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7682,7432
2026-06-01,EMEA,EMEA East,Turkey,E-commerce,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7727,7681
2025-07-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,4137,3965
2025-08-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,4716,4183
2025-09-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,3299,3185
2025-10-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,3686,3387
2025-11-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5026,3969
2025-12-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,4772,4069
2026-01-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5161,4537
2026-02-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5280,4330
2026-03-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5832,5021
2026-04-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,6233,4753
2026-05-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,6513,4776
2026-06-01,EMEA,EMEA South,Iberia,Grocery Retail,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5682,4290
2025-07-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2031,1480
2025-08-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1906,1495
2025-09-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1760,1323
2025-10-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1914,1464
2025-11-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2123,1695
2025-12-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2024,1751
2026-01-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2191,2027
2026-02-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2530,2136
2026-03-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,2288,2045
2026-04-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1818,1719
2026-05-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1999,1806
2026-06-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,1914,1917
2025-07-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,6047,8813
2025-08-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5614,7895
2025-09-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5904,9050
2025-10-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5255,8027
2025-11-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,5659,9489
2025-12-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,6996,10718
2026-01-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7137,11898
2026-02-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,6914,12119
2026-03-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7194,11819
2026-04-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,9223,12491
2026-05-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7869,12117
2026-06-01,EMEA,EMEA East,Poland,Wholesale / Cash & Carry,Snap & Share,CHO-0056,Snap & Share Multipack 6x 100g,7712,11443
2025-07-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8383,8569
2025-08-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8130,7894
2025-09-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7189,7237
2025-10-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7970,8360
2025-11-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,9265,8627
2025-12-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8785,8791
2026-01-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,9590,9621
2026-02-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,10408,10579
2026-03-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,10489,10016
2026-04-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,10340,10562
2026-05-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,9727,10368
2026-06-01,EMEA,EMEA Central,DACH,Convenience,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8183,8411
2025-07-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6044,8680
2025-08-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,5030,6547
2025-09-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6003,8359
2025-10-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6401,7901
2025-11-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,5680,7538
2025-12-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,5304,7579
2026-01-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6826,9321
2026-02-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7795,11094
2026-03-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8738,11447
2026-04-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7829,11975
2026-05-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7264,10695
2026-06-01,EMEA,EMEA North,Baltics,Grocery Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7219,9714
2025-07-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8535,6735
2025-08-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7217,5760
2025-09-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6845,5506
2025-10-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7412,5866
2025-11-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7589,6140
2025-12-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7604,6021
2026-01-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8856,6990
2026-02-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,9855,7964
2026-03-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,10708,8789
2026-04-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,10601,8118
2026-05-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6790,5633
2026-06-01,EMEA,EMEA South,Italy,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8988,7197
2025-07-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,4883,4995
2025-08-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,5563,5591
2025-09-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6002,4632
2025-10-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,5305,5328
2025-11-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6617,5341
2025-12-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6740,5585
2026-01-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,7019,6121
2026-02-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,3616,5958
2026-03-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,8132,6528
2026-04-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,5404,6009
2026-05-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,6876,5941
2026-06-01,EMEA,EMEA East,Poland,Travel Retail,Snap & Share,CHO-0057,Snap & Share Snack Size 4x 250g,4667,5937
2025-07-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,7940,7688
2025-08-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,5927,5710
2025-09-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,5739,5882
2025-10-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,6118,5842
2025-11-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,6273,6399
2025-12-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,8078,7872
2026-01-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,8570,8749
2026-02-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,7652,7721
2026-03-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,7083,7842
2026-04-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,7322,7411
2026-05-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,8665,8634
2026-06-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,7790,7920
2025-07-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4672,3433
2025-08-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4114,3144
2025-09-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4339,3230
2025-10-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4876,3580
2025-11-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4536,3615
2025-12-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4185,3306
2026-01-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4924,4010
2026-02-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4442,3923
2026-03-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,5367,4760
2026-04-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,5031,4813
2026-05-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,4772,4509
2026-06-01,EMEA,EMEA North,UK & Ireland,E-commerce,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,3874,3830
2025-07-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,1792,2696
2025-08-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2146,2855
2025-09-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2245,2645
2025-10-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2130,2814
2025-11-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2640,3134
2025-12-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2610,3261
2026-01-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2694,3775
2026-02-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2666,3540
2026-03-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,3164,4155
2026-04-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2577,3578
2026-05-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,2797,3888
2026-06-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0058,Snap & Share Snack Size 4x 200g,3263,3870
2025-07-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2256,3307
2025-08-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2050,3212
2025-09-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2495,3113
2025-10-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2406,3523
2025-11-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2484,3431
2025-12-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2679,3956
2026-01-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2939,4346
2026-02-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2948,4392
2026-03-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2631,4267
2026-04-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2893,4218
2026-05-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2980,4423
2026-06-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,2853,3791
2025-07-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,11951,15041
2025-08-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,8790,11192
2025-09-01,EMEA,EMEA North,Baltics,Discounter,Snap & Share,CHO-0059,Snap & Share Duo Bar 150g,13795,11920
